content,label,EventId
"atmp 1db状态异常,java.lang.Exception: java.net.NoRouteToHostException: No route to host (Host unreachable)",数据库状态异常,526
128.18.159.122Free inodes on /app (percentage):29.78 %卷 /app 上的空闲节点少于 30%，当前值为 29.78 %,文件系统使用率高,253
"渠道 1状态异常,objerr",渠道状态异常,707
notice mcpd[7266]: 01070728:5: Node /Common/192.168.114.154 address 192.168.114.154 monitor status up. [ /Common/gateway_icmp: up ]  [ was down for 0hr:0min:4sec ],服务器监控状态变更,410
128.20.72.87ORACLE-LOG-ORA:ORA-06512: at line 1ORACLE-LOG-ORA,数据库错误,73
宁波分行串口服务器通信状态:断线报警,通讯异常,74
拱北支行漏水状态:报警,漏水告警,577
"2023年07月10日 13:05:49,二层主机房二,主机房二温湿度17,湿度,湿度过高报警,状态告警,值为54.63",通道湿度异常,42
"128.18.70.24Free swap space in %:19.96 %PLMISDB2 swap使用率过高, 当前剩余值为(19.96 %)",swap使用率高,130
"128.18.70.24Free swap space in %:20 %PLMISDB2 swap使用率过高, 当前剩余值为(20 %)",swap使用率高,130
昆山支行机房市电断电状态:报警,市电停电报警,717
"128.18.70.24Free swap space in %:19.94 %PLMISDB2 swap使用率过高, 当前剩余值为(19.94 %)",swap使用率高,130
天津分行市电状态:报警,市电停电报警,153
"128.18.70.24Free swap space in %:19.97 %PLMISDB2 swap使用率过高, 当前剩余值为(19.97 %)",swap使用率高,130
"2023年07月06日 19:39:12,东亚银行张江数据中心,一层VRV空调监测1,KT1-6(一楼走道),VRV空调报警,状态告警,值为1",空调关机报警,104
"2023年07月06日 19:39:12,东亚银行张江数据中心,一层VRV空调监测1,KT1-3(备用接入机房),VRV空调报警,状态告警,值为1",空调关机报警,104
"2023年07月06日 19:39:12,东亚银行张江数据中心,一层VRV空调监测1,KT1-5(一楼走道),VRV空调报警,状态告警,值为1",空调关机报警,104
"2023年07月06日 19:39:12,东亚银行张江数据中心,一层VRV空调监测1,KT1-4(备用接入机房),VRV空调报警,状态告警,值为1",空调关机报警,104
"2023年07月06日 19:39:12,东亚银行张江数据中心,一层VRV空调监测1,KT1-2(电信接入机房),VRV空调报警,状态告警,值为1",空调关机报警,104
"2023年07月06日 19:39:12,东亚银行张江数据中心,一层VRV空调监测1,KT1-1(联通接入机房),VRV空调报警,状态告警,值为1",空调关机报警,104
东莞支行漏水状态:报警,漏水告警,577
"2023年07月04日 11:19:15,东亚银行张江数据中心,一层VRV空调监测1,KT1-1(联通接入机房),VRV空调报警,状态告警,值为1",空调关机报警,104
"2023年07月04日 11:19:15,东亚银行张江数据中心,一层VRV空调监测1,KT1-2(电信接入机房),VRV空调报警,状态告警,值为1",空调关机报警,104
"2023年07月04日 11:19:15,东亚银行张江数据中心,一层VRV空调监测1,KT1-4(备用接入机房),VRV空调报警,状态告警,值为1",空调关机报警,104
"2023年07月04日 11:19:15,东亚银行张江数据中心,一层VRV空调监测1,KT1-5(一楼走道),VRV空调报警,状态告警,值为1",空调关机报警,104
"2023年07月04日 11:19:15,东亚银行张江数据中心,一层VRV空调监测1,KT1-3(备用接入机房),VRV空调报警,状态告警,值为1",空调关机报警,104
"2023年07月04日 11:19:15,东亚银行张江数据中心,一层VRV空调监测1,KT1-6(一楼走道),VRV空调报警,状态告警,值为1",空调关机报警,104
"2023年07月03日 14:19:29,东亚银行张江数据中心,网络机房N1空调,手动模式,报警,状态告警,值为1",水冷空调报警,689
"2023年07月03日 13:27:33,东亚银行张江数据中心,网络机房N1空调,设备通讯状态,网络机房N1空调通讯失败,状态告警,值为",设备通讯异常,332
"2023年07月03日 13:21:22,东亚银行张江数据中心,网络机房N1空调,手动模式,报警,状态告警,值为1",水冷空调报警,689
128.21.1.62ORACLE-LOG-ORA-128.20.143.196:ORA-01034: ORACLE 不可用ORACLE-LOG-ORA-128.20.143.196,数据库不可用,727
Zabbix servertotal agent ping:128.18.177.56|total agent ping,网络线路异常,152
"128.20.143.245aix_filesystem-usedpercent on /orabak:92 %文件系统""/orabak"" 使用率 大于90%，当前值为 92 %",文件系统使用率高,289
"128.20.143.245aix_filesystem-usedpercent on /orabak:83 %文件系统""/orabak"" 使用率 大于80%，当前值为 83 %",文件系统使用率高,289
Zabbix servertotal agent ping:128.20.65.68|total agent ping,网络线路异常,152
"128.20.72.113Free swap space in %:10.92 %plmonsrv-bak swap使用率过高, 当前剩余值为(10.92 %)",swap使用率高,130
"128.20.72.113Free swap space in %:3.9 %swap使用率过高, 当前剩余值为(3.9 %)",swap使用率高,129
"2023年06月29日 13:02:19,东亚银行张江数据中心,一层VRV空调监测1,KT1-6(一楼走道),VRV空调报警,状态告警,值为1",空调关机报警,104
"2023年06月29日 13:02:19,东亚银行张江数据中心,一层VRV空调监测1,KT1-5(一楼走道),VRV空调报警,状态告警,值为1",空调关机报警,104
"2023年06月29日 13:02:18,东亚银行张江数据中心,一层VRV空调监测1,KT1-3(备用接入机房),VRV空调报警,状态告警,值为1",空调关机报警,104
"2023年06月29日 13:02:18,东亚银行张江数据中心,一层VRV空调监测1,KT1-4(备用接入机房),VRV空调报警,状态告警,值为1",空调关机报警,104
"2023年06月29日 13:02:18,东亚银行张江数据中心,一层VRV空调监测1,KT1-1(联通接入机房),VRV空调报警,状态告警,值为1",空调关机报警,104
"2023年06月29日 13:02:18,东亚银行张江数据中心,一层VRV空调监测1,KT1-2(电信接入机房),VRV空调报警,状态告警,值为1",空调关机报警,104
128.18.163.40Free inodes on / (percentage):4.56 %卷 / 上的空闲节点少于 20%，当前值为 4.56 %,文件系统使用率高,253
128.18.163.40Free inodes on / (percentage):4.56 %卷 / 上的空闲节点少于 10%，当前值为 4.56 %,文件系统使用率高,253
128.18.163.40Free inodes on / (percentage):4.56 %卷 / 上的空闲节点少于 30%，当前值为 4.56 %,文件系统使用率高,253
128.20.65.73ORACLE LOG Error:ORA-06512: at line 34ORACLE ORA Error,数据库错误,21
"2023年06月28日 10:53:51,东亚银行张江数据中心,一层VRV空调监测1,KT1-6(一楼走道),VRV空调报警,状态告警,值为1",空调关机报警,104
"2023年06月28日 10:53:51,东亚银行张江数据中心,一层VRV空调监测1,KT1-5(一楼走道),VRV空调报警,状态告警,值为1",空调关机报警,104
"2023年06月28日 10:53:50,东亚银行张江数据中心,一层VRV空调监测1,KT1-3(备用接入机房),VRV空调报警,状态告警,值为1",空调关机报警,104
"2023年06月28日 10:53:50,东亚银行张江数据中心,一层VRV空调监测1,KT1-2(电信接入机房),VRV空调报警,状态告警,值为1",空调关机报警,104
"2023年06月28日 10:53:50,东亚银行张江数据中心,一层VRV空调监测1,KT1-1(联通接入机房),VRV空调报警,状态告警,值为1",空调关机报警,104
"2023年06月28日 10:53:50,东亚银行张江数据中心,一层VRV空调监测1,KT1-4(备用接入机房),VRV空调报警,状态告警,值为1",空调关机报警,104
128.18.163.30Free inodes on /data3 (percentage):16.61 %卷 /data3 上的空闲节点少于 20%，当前值为 16.61 %,文件系统使用率高,253
128.18.163.29Free inodes on /data3 (percentage):16.61 %卷 /data3 上的空闲节点少于 20%，当前值为 16.61 %,文件系统使用率高,253
"2023年06月27日 10:36:40,二层主机房二,主机房二F柜配电柜,F11机柜开关状态,开关断开报警,状态解除,值为0",开关断开报警,762
"2023年06月27日 10:38:42,二层主机房二,主机房二F柜配电柜,E15机柜开关状态,开关断开报警,状态解除,值为0",开关断开报警,762
"2023年06月27日 10:36:16,二层主机房二,主机房二E柜配电柜,F03机柜开关状态,开关断开报警,状态解除,值为0",开关断开报警,762
"2023年06月27日 10:37:54,二层主机房二,主机房二E柜配电柜,E11机柜开关状态,开关断开报警,状态解除,值为0",开关断开报警,762
"2023年06月27日 10:38:42,二层主机房二,主机房二F柜配电柜,E15机柜开关状态,开关断开报警,状态告警,值为1",开关断开报警,763
"2023年06月27日 10:37:54,二层主机房二,主机房二E柜配电柜,E11机柜开关状态,开关断开报警,状态告警,值为1",开关断开报警,763
"2023年06月27日 10:36:40,二层主机房二,主机房二F柜配电柜,F11机柜开关状态,开关断开报警,状态告警,值为1",开关断开报警,763
"2023年06月27日 10:36:16,二层主机房二,主机房二E柜配电柜,F03机柜开关状态,开关断开报警,状态告警,值为1",开关断开报警,763
128.18.163.30Free inodes on /data3 (percentage):16.68 %卷 /data3 上的空闲节点少于 20%，当前值为 16.68 %,文件系统使用率高,253
128.18.163.29Free inodes on /data3 (percentage):16.68 %卷 /data3 上的空闲节点少于 20%，当前值为 16.68 %,文件系统使用率高,253
"硬件传感器 名称： Switch 1 - Inlet Temp Sensor, YELLOW .1012. 分类： temperature. 当前状态： warning(2) - 传感器的运行条件：非正常工作范围。",硬件传感器告警,769
Jun 26 01:43:59 GMT+8: %TRACKING-5-STATE: 1 ip sla 1 reachability Down-]Up,IP SLA状态变更,94
Jun 26 01:12:41 GMT+8: %TRACKING-5-STATE: 1 ip sla 1 reachability Down-]Up,IP SLA状态变更,94
128.18.163.29Free inodes on /data3 (percentage):16.87 %卷 /data3 上的空闲节点少于 20%，当前值为 16.87 %,文件系统使用率高,253
128.18.163.30Free inodes on /data3 (percentage):16.87 %卷 /data3 上的空闲节点少于 20%，当前值为 16.87 %,文件系统使用率高,253
128.20.143.227Host name of Zabbix agent running:128.20.71.69Host name of Zabbix agent was changed on yebapp2 128.20.71.69,主机名变更,164
128.20.64.81Host name of Zabbix agent running:128.20.71.69Host name of Zabbix agent was changed on PLNTPAP1 128.20.71.69,主机名变更,164
128.18.0.213ORACLE LOG Error:  Result = ORA-0ORACLE ORA Error,数据库错误,655
"Zabbix serverUtilization of unreachable poller data collector processes, in %:91.53 %Zabbix unreachable poller processes more than 75% busy",数据采集器负载高,250
"硬件传感器 名称： Switch 1 - Power Supply A, Shutdown.1015. 分类： power. 当前状态： shutdown(4) - 传感器处于不可恢复状态中。",电源状态异常,248
"硬件传感器 名称： Switch 1 - Power Supply B, Shutdown.1016. 分类： power. 当前状态： shutdown(4) - 传感器处于不可恢复状态中。",电源状态异常,248
"2023年06月18日 14:28:40,二层主机房二,主机房二漏水监测10,漏水告警,漏水告警,状态解除,值为0",漏水告警,79
"2023年06月18日 14:28:40,二层主机房二,主机房二漏水监测10,电流异常,电流异常告警,状态解除,值为0",漏水告警,79
"2023年06月18日 14:26:54,二层主机房二,主机房二漏水监测10,电流异常,电流异常告警,状态解除,值为0",漏水告警,79
"2023年06月18日 14:26:33,二层主机房二,主机房二漏水监测10,漏水告警,漏水告警,状态解除,值为0",漏水告警,79
"2023年06月18日 14:26:33,二层主机房二,主机房二漏水监测10,电流异常,电流异常告警,状态解除,值为0",漏水告警,79
"2023年06月18日 14:28:40,二层主机房二,主机房二漏水监测10,漏水告警,漏水告警,状态告警,值为1",漏水告警,78
"2023年06月18日 14:28:40,二层主机房二,主机房二漏水监测10,电流异常,电流异常告警,状态告警,值为1",漏水告警,78
"2023年06月18日 14:26:54,二层主机房二,主机房二漏水监测10,电流异常,电流异常告警,状态告警,值为1",漏水告警,78
"2023年06月18日 14:26:33,二层主机房二,主机房二漏水监测10,漏水告警,漏水告警,状态告警,值为1",漏水告警,78
"2023年06月18日 14:26:33,二层主机房二,主机房二漏水监测10,电流异常,电流异常告警,状态告警,值为1",漏水告警,78
"2023年06月17日 13:53:59,二层主机房二,主机房二E柜配电柜,F16机柜开关状态,开关断开报警,状态解除,值为0",开关断开报警,762
"2023年06月17日 13:49:42,二层主机房二,主机房二E柜配电柜,F15机柜开关状态,开关断开报警,状态解除,值为0",开关断开报警,762
"2023年06月17日 13:49:05,二层主机房二,主机房二E柜配电柜,E11机柜开关状态,开关断开报警,状态解除,值为0",开关断开报警,762
"2023年06月17日 13:49:30,二层主机房二,主机房二E柜配电柜,F10机柜开关状态,开关断开报警,状态解除,值为0",开关断开报警,762
"2023年06月17日 13:50:55,二层主机房二,主机房二E柜配电柜,E13机柜开关状态,开关断开报警,状态解除,值为0",开关断开报警,762
"2023年06月17日 13:49:42,二层主机房二,主机房二E柜配电柜,F14机柜开关状态,开关断开报警,状态解除,值为0",开关断开报警,762
"2023年06月17日 13:53:59,二层主机房二,主机房二E柜配电柜,F16机柜开关状态,开关断开报警,状态告警,值为1",开关断开报警,763
"2023年06月17日 13:48:28,二层主机房二,主机房二E柜配电柜,F01机柜开关状态,开关断开报警,状态解除,值为0",开关断开报警,762
"2023年06月17日 13:50:55,二层主机房二,主机房二E柜配电柜,E13机柜开关状态,开关断开报警,状态告警,值为1",开关断开报警,763
"2023年06月17日 13:49:42,二层主机房二,主机房二E柜配电柜,F15机柜开关状态,开关断开报警,状态告警,值为1",开关断开报警,763
"2023年06月17日 13:49:42,二层主机房二,主机房二E柜配电柜,F14机柜开关状态,开关断开报警,状态告警,值为1",开关断开报警,763
"2023年06月17日 13:49:30,二层主机房二,主机房二E柜配电柜,F10机柜开关状态,开关断开报警,状态告警,值为1",开关断开报警,763
"2023年06月17日 13:49:05,二层主机房二,主机房二E柜配电柜,E11机柜开关状态,开关断开报警,状态告警,值为1",开关断开报警,763
"2023年06月17日 13:48:28,二层主机房二,主机房二E柜配电柜,F01机柜开关状态,开关断开报警,状态告警,值为1",开关断开报警,763
"2023年06月17日 12:03:39,二层主机房二,主机房二温湿度15,湿度,湿度过高报警,状态告警,值为82.29",通道湿度异常,42
"2023年06月17日 11:51:36,二层主机房二,主机房二温湿度15,湿度,湿度过高报警,状态告警,值为81.76",通道湿度异常,42
"2023年06月17日 10:46:50,二层主机房二,主机房二温湿度15,湿度,湿度过高报警,状态告警,值为84.77",通道湿度异常,42
Jun 17 10:18:54 ShangH: %PARSER-5-CFGLOG_LOGGEDCMD: User:netadmin2  logged command:router bgp 65160,用户配置变更,680
Jun 17 10:18:39 SH: %PARSER-5-CFGLOG_LOGGEDCMD: User:netadmin2  logged command:router bgp 65160,网络线路异常,679
Jun 17 10:02:52 ShangH: %PARSER-5-CFGLOG_LOGGEDCMD: User:netadmin2  logged command:router bgp 65160,用户配置变更,680
Jun 17 10:01:01 SH: %PARSER-5-CFGLOG_LOGGEDCMD: User:netadmin2  logged command:router bgp 65160,网络线路异常,679
notice mcpd[6136]: 01070640:5: Node /Common/192.168.114.138 address 192.168.114.138 monitor status down. [ /Common/gateway_icmp: down ]  [ was up for 3hrs:27mins:40sec ],服务器监控状态变更,411
128.20.71.79Host name:plmmpdb1Hostname更改为  PLMMPDB1,主机名变更,266
128.20.71.79Host name of Zabbix agent running:Zabbix serverHost name of Zabbix agent was changed on PLMMPDB1 Zabbix server,主机名变更,629
128.20.71.80Host name:plmmpdb2Hostname更改为  PLMMPDB2,主机名变更,266
128.20.71.80Host name of Zabbix agent running:Zabbix serverHost name of Zabbix agent was changed on PLMMPDB2 Zabbix server,主机名变更,629
和中心服务器的通信已恢复,通讯异常,790
和中心服务器通信停止，时间：6/14/23 4:18 PM,通讯异常,791
Jun 12 14:29:05 GMT+8: %TRACKING-5-STATE: 1 ip sla 1 reachability Down-]Up,IP SLA状态变更,94
"Jul 26 08:48:09 SH: %LINEPROTO-5-UPDOWN: Line protocol on Interface FastEthernet0/20, changed state to up",接口状态异常,28
"*Jul 31 23:35:07 GMT: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/26, changed state to up",接口状态异常,367
